CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Total,RFM_Score,Segment,Cluster
15969,3,3,666.1,5,4,3,12,543,Loyal,1
15970,304,1,314.1,1,2,2,5,122,At-Risk,0
15971,18,12,3157.9,4,5,5,14,455,VIP,1
15973,367,1,307.82000000000005,1,2,2,5,122,At-Risk,0
15974,39,7,3442.15,3,5,5,13,355,VIP,1
15975,84,1,371.01,2,2,2,6,222,At-Risk,0
15976,165,2,427.64,2,3,2,7,232,Potential,0
15977,17,2,1054.73,4,3,4,11,434,Loyal,1
15978,77,1,1098.78,2,2,4,8,224,Potential,0
15980,89,3,2398.86,2,4,5,11,245,Loyal,1
15981,25,8,3408.48,4,5,5,14,455,VIP,1
15983,22,4,1465.12,4,4,4,12,444,Loyal,1
15984,3,10,2780.76,5,5,5,15,555,VIP,1
15985,123,2,1142.42,2,3,4,9,234,Potential,0
15986,30,1,168.12,4,2,1,7,421,Potential,0
15987,12,7,1282.47,5,5,4,14,554,VIP,1
15988,19,1,156.78,4,2,1,7,421,Potential,0
15990,44,2,792.11,3,3,3,9,333,Potential,0
15992,4,1,41.989999999999995,5,2,1,8,521,Potential,0
15993,9,7,2771.3,5,5,5,15,555,VIP,1
15994,55,1,414.27,3,2,2,7,322,Potential,0
15996,88,6,1032.58,2,5,4,11,254,Loyal,1
15998,37,5,3080.22,3,4,5,12,345,Loyal,1
16000,3,3,1814.4,5,4,4,13,544,VIP,1
16003,30,5,2638.57,4,4,5,13,445,VIP,1
16005,12,4,580.32,5,4,3,12,543,Loyal,1
16006,211,1,101.4,1,2,1,4,121,At-Risk,0
16007,48,4,1693.81,3,4,4,11,344,Loyal,1
16008,24,3,478.78,4,4,3,11,443,Loyal,0
16009,22,4,972.11,4,4,4,12,444,Loyal,1
16010,246,3,392.79,1,4,2,7,142,Potential,0
16011,8,16,3353.09,5,5,5,15,555,VIP,1
16012,35,3,1415.29,3,4,4,11,344,Loyal,1
16013,4,47,18470.86,5,5,5,15,555,VIP,1
16014,38,3,631.83,3,4,3,10,343,Loyal,0
16015,4,3,705.0699999999999,5,4,3,12,543,Loyal,1
16016,3,8,1466.03,5,5,4,14,554,VIP,1
16017,47,1,211.88,3,2,1,6,321,At-Risk,0
16018,39,2,408.90000000000003,3,3,2,8,332,Potential,0
16019,47,9,3786.2400000000002,3,5,5,13,355,VIP,1
16020,17,3,851.01,4,4,3,11,443,Loyal,1
16022,260,1,602.63,1,2,3,6,123,At-Risk,0
16023,46,3,719.94,3,4,3,10,343,Loyal,0
16024,12,1,246.09,5,2,2,9,522,Potential,0
16025,30,1,439.65999999999997,4,2,2,8,422,Potential,0
16026,43,1,236.09,3,2,1,6,321,At-Risk,0
16027,92,6,934.62,2,5,4,11,254,Loyal,1
16029,39,62,38320.11,3,5,5,13,355,VIP,1
16030,310,1,331.24,1,2,2,5,122,At-Risk,0
16031,92,2,548.26,2,3,3,8,233,Potential,0
16033,6,20,8778.95,5,5,5,15,555,VIP,1
16034,196,3,437.7,1,4,2,7,142,Potential,0
16036,87,2,758.92,2,3,3,8,233,Potential,0
16037,270,3,855.02,1,4,3,8,143,Potential,0
16038,8,3,471.78000000000003,5,4,3,12,543,Loyal,1
16040,65,3,1313.55,3,4,4,11,344,Loyal,0
16041,31,3,1209.6000000000001,4,4,4,12,444,Loyal,1
16042,22,5,1177.47,4,4,4,12,444,Loyal,1
16043,38,4,773.99,3,4,3,10,343,Loyal,1
16045,120,4,1340.7,2,4,4,10,244,Loyal,0
16048,373,2,256.44,1,3,2,6,132,At-Risk,0
16049,40,3,1077.53,3,4,4,11,344,Loyal,0
16050,174,1,137.9,2,2,1,5,221,At-Risk,0
16052,54,1,362.06,3,2,2,7,322,Potential,0
16053,33,2,1511.95,3,3,4,10,334,Loyal,0
16054,145,1,783.9,2,2,3,7,223,Potential,0
16055,221,1,134.8,1,2,1,4,121,At-Risk,0
16056,45,1,650.75,3,2,3,8,323,Potential,0
16057,16,7,2263.12,4,5,5,14,455,VIP,1
16059,66,6,1453.16,3,5,4,12,354,Loyal,1
16062,10,4,1153.62,5,4,4,13,544,VIP,1
16063,260,1,335.32,1,2,2,5,122,At-Risk,0
16065,365,1,367.14,1,2,2,5,122,At-Risk,0
16066,17,5,1521.52,4,4,4,12,444,Loyal,1
16070,22,2,852.15,4,3,3,10,433,Loyal,0
16071,45,1,326.24,3,2,2,7,322,Potential,0
16072,288,1,584.3199999999999,1,2,3,6,123,At-Risk,0
16073,297,1,122.39999999999999,1,2,1,4,121,At-Risk,0
16076,3,10,2234.73,5,5,5,15,555,VIP,1
16078,284,1,79.2,1,2,1,4,121,At-Risk,0
16079,17,3,1145.6000000000001,4,4,4,12,444,Loyal,1
16080,82,2,217.16,2,3,1,6,231,At-Risk,0
16081,56,5,2799.58,3,4,5,12,345,Loyal,1
16083,101,2,1317.62,2,3,4,9,234,Potential,0
16084,299,1,436.18,1,2,2,5,122,At-Risk,0
16085,23,5,981.64,4,4,4,12,444,Loyal,1
16086,59,5,1121.39,3,4,4,11,344,Loyal,1
16091,155,2,315.06,2,3,2,7,232,Potential,0
16092,115,3,817.86,2,4,3,9,243,Potential,0
16093,107,1,17.0,2,2,1,5,221,At-Risk,0
16094,12,4,1078.23,5,4,4,13,544,VIP,1
16096,264,1,320.62,1,2,2,5,122,At-Risk,0
16097,240,1,185.04999999999998,1,2,1,4,121,At-Risk,0
16098,88,7,2005.63,2,5,5,12,255,Loyal,1
16099,50,3,731.9,3,4,3,10,343,Loyal,0
16101,71,1,1290.7,3,2,4,9,324,Potential,0
16102,42,3,1842.14,3,4,4,11,344,Loyal,1
16103,7,6,1429.64,5,5,4,14,554,VIP,1
16104,62,1,298.21,3,2,2,7,322,Potential,0
16105,249,1,336.96,1,2,2,5,122,At-Risk,0
16106,66,1,108.38,3,2,1,6,321,At-Risk,0
16107,18,7,3135.86,4,5,5,14,455,VIP,1
16108,85,1,842.5,2,2,3,7,223,Potential,0
16109,219,2,611.88,1,3,3,7,133,Potential,0
16110,45,3,1321.89,3,4,4,11,344,Loyal,1
16112,143,4,195.73999999999998,2,4,1,7,241,Potential,0
16113,183,1,161.38,1,2,1,4,121,At-Risk,0
16114,171,1,135.75000000000003,2,2,1,5,221,At-Risk,0
16115,10,8,1660.8799999999999,5,5,4,14,554,VIP,1
16116,212,1,612.78,1,2,3,6,123,At-Risk,0
16117,190,1,232.21,1,2,1,4,121,At-Risk,0
16119,8,2,423.36,5,3,2,10,532,Loyal,0
16120,59,4,1309.14,3,4,4,11,344,Loyal,1
16121,57,2,855.08,3,3,3,9,333,Potential,0
16122,73,4,684.4200000000001,2,4,3,9,243,Potential,0
16123,52,1,307.78,3,2,2,7,322,Potential,0
16124,317,1,249.0,1,2,2,5,122,At-Risk,0
16125,367,1,289.35,1,2,2,5,122,At-Risk,0
16126,29,4,6287.77,4,4,5,13,445,VIP,1
16127,39,1,656.25,3,2,3,8,323,Potential,0
16128,18,5,1880.22,4,4,4,12,444,Loyal,1
16131,52,6,3506.54,3,5,5,13,355,VIP,1
16133,4,33,14299.84,5,5,5,15,555,VIP,1
16134,22,2,618.09,4,3,3,10,433,Loyal,0
16135,263,1,517.55,1,2,3,6,123,At-Risk,0
16136,60,3,709.38,3,4,3,10,343,Loyal,0
16139,19,3,635.41,4,4,3,11,443,Loyal,1
16140,66,2,725.18,3,3,3,9,333,Potential,0
16141,88,1,620.4,2,2,3,7,223,Potential,0
16142,250,1,535.34,1,2,3,6,123,At-Risk,0
16143,3,6,2376.54,5,5,5,15,555,VIP,1
16144,247,1,175.2,1,2,1,4,121,At-Risk,0
16145,9,11,3799.4900000000002,5,5,5,15,555,VIP,1
16146,157,3,734.13,2,4,3,9,243,Potential,0
16147,134,1,375.0,2,2,2,6,222,At-Risk,0
16148,296,1,76.32000000000001,1,2,1,4,121,At-Risk,0
16149,5,2,280.52,5,3,2,10,532,Loyal,0
16150,43,5,2053.02,3,4,5,12,345,Loyal,1
16152,269,1,1829.04,1,2,4,7,124,Potential,0
16153,50,5,1824.23,3,4,4,11,344,Loyal,1
16156,9,9,3092.04,5,5,5,15,555,VIP,1
16157,16,3,656.69,4,4,3,11,443,Loyal,1
16159,282,1,348.2,1,2,2,5,122,At-Risk,0
16160,65,2,995.04,3,3,4,10,334,Loyal,0
16161,2,19,5488.67,5,5,5,15,555,VIP,1
16162,252,1,37.4,1,2,1,4,121,At-Risk,0
16163,232,2,640.8000000000001,1,3,3,7,133,Potential,0
16164,17,3,822.48,4,4,3,11,443,Loyal,1
16168,11,27,3675.14,5,5,5,15,555,VIP,1
16169,8,4,1822.97,5,4,4,13,544,VIP,1
16170,51,6,1885.05,3,5,4,12,354,Loyal,1
16171,59,1,73.2,3,2,1,6,321,At-Risk,0
16172,95,5,1140.21,2,4,4,10,244,Loyal,1
16173,16,6,1418.32,4,5,4,13,454,VIP,1
16174,126,3,955.1500000000001,2,4,4,10,244,Loyal,0
16175,94,4,1037.59,2,4,4,10,244,Loyal,0
16177,50,1,331.95,3,2,2,7,322,Potential,0
16178,138,1,197.9,2,2,1,5,221,At-Risk,0
16179,61,1,215.83,3,2,1,6,321,At-Risk,0
16180,100,8,10254.18,2,5,5,12,255,Loyal,1
16181,73,1,305.54,2,2,2,6,222,At-Risk,0
16182,72,4,4361.05,2,4,5,11,245,Loyal,1
16183,67,1,338.71000000000004,3,2,2,7,322,Potential,0
16184,64,6,1158.79,3,5,4,12,354,Loyal,1
16185,17,2,529.41,4,3,3,10,433,Loyal,0
16186,23,12,4006.94,4,5,5,14,455,VIP,1
16187,32,15,6911.4400000000005,4,5,5,14,455,VIP,1
16188,45,4,981.86,3,4,4,11,344,Loyal,1
16189,16,2,215.48,4,3,1,8,431,Potential,0
16190,40,1,215.08,3,2,1,6,321,At-Risk,0
16191,3,13,5012.52,5,5,5,15,555,VIP,1
16193,237,1,314.45,1,2,2,5,122,At-Risk,0
16198,75,1,401.23,2,2,2,6,222,At-Risk,0
16200,4,2,1069.29,5,3,4,12,534,Loyal,1
16201,3,4,1863.47,5,4,4,13,544,VIP,1
16202,361,1,365.27,1,2,2,5,122,At-Risk,0
16203,59,4,592.9,3,4,3,10,343,Loyal,0
16204,23,1,384.44,4,2,2,8,422,Potential,0
16205,31,4,751.59,4,4,3,11,443,Loyal,1
16206,55,4,537.19,3,4,3,10,343,Loyal,0
16207,25,1,394.38,4,2,2,8,422,Potential,0
16208,45,2,664.39,3,3,3,9,333,Potential,0
16209,89,5,1228.82,2,4,4,10,244,Loyal,1
16210,2,17,7955.740000000001,5,5,5,15,555,VIP,1
16211,89,1,547.02,2,2,3,7,223,Potential,0
16212,19,2,690.34,4,3,3,10,433,Loyal,0
16213,79,1,159.0,2,2,1,5,221,At-Risk,0
16214,171,3,1062.75,2,4,4,10,244,Loyal,0
16215,81,1,242.35,2,2,2,6,222,At-Risk,0
16216,267,1,914.9300000000001,1,2,4,7,124,Potential,0
16217,235,2,304.25,1,3,2,6,132,At-Risk,0
16218,30,7,3084.68,4,5,5,14,455,VIP,1
16221,37,3,860.86,3,4,3,10,343,Loyal,0
16222,318,1,773.6800000000001,1,2,3,6,123,At-Risk,0
16224,57,4,1295.3,3,4,4,11,344,Loyal,1
16225,45,5,1096.58,3,4,4,11,344,Loyal,1
16226,203,3,255.12,1,4,2,7,142,Potential,0
16227,225,1,314.22,1,2,2,5,122,At-Risk,0
16229,87,2,1010.6,2,3,4,9,234,Potential,0
16230,190,2,542.03,1,3,3,7,133,Potential,0
16232,44,4,990.88,3,4,4,11,344,Loyal,1
16233,71,3,536.6800000000001,3,4,3,10,343,Loyal,0
16235,41,4,857.31,3,4,3,10,343,Loyal,1
16236,78,1,432.2,2,2,2,6,222,At-Risk,0
16239,57,2,414.2,3,3,2,8,332,Potential,0
16240,24,2,3624.5,4,3,5,12,435,Loyal,1
16241,10,13,2593.53,5,5,5,15,555,VIP,1
16242,8,7,3580.18,5,5,5,15,555,VIP,1
16243,34,2,409.1,3,3,2,8,332,Potential,0
16244,212,2,1522.75,1,3,4,8,134,Potential,0
16245,24,3,1413.66,4,4,4,12,444,Loyal,1
16247,170,1,114.69,2,2,1,5,221,At-Risk,0
16248,62,1,152.94,3,2,1,6,321,At-Risk,0
16249,53,5,1800.07,3,4,4,11,344,Loyal,1
16250,261,2,389.44,1,3,2,6,132,At-Risk,0
16253,67,2,3683.86,3,3,5,11,335,Loyal,1
16255,17,8,2621.63,4,5,5,14,455,VIP,1
16256,267,1,752.4300000000001,1,2,3,6,123,At-Risk,0
16257,177,1,46.95,2,2,1,5,221,At-Risk,0
16258,45,5,4984.21,3,4,5,12,345,Loyal,1
16260,51,1,1033.05,3,2,4,9,324,Potential,0
16261,17,4,728.8,4,4,3,11,443,Loyal,1
16265,9,9,5447.0,5,5,5,15,555,VIP,1
16266,74,7,862.02,2,5,3,10,253,Loyal,1
16268,71,2,667.65,3,3,3,9,333,Potential,0
16270,353,1,1141.24,1,2,4,7,124,Potential,0
16271,16,4,1389.77,4,4,4,12,444,Loyal,1
16272,117,1,411.7,2,2,2,6,222,At-Risk,0
16274,373,1,331.55,1,2,2,5,122,At-Risk,0
16275,197,1,559.87,1,2,3,6,123,At-Risk,0
16276,177,1,479.40000000000003,2,2,3,7,223,Potential,0
16278,100,1,547.98,2,2,3,7,223,Potential,0
16279,21,3,1502.78,4,4,4,12,444,Loyal,1
16281,72,1,1856.8600000000001,2,2,4,8,224,Potential,0
16282,340,1,168.3,1,2,1,4,121,At-Risk,0
16283,6,5,1569.11,5,4,4,13,544,VIP,1
16284,31,2,812.9399999999999,4,3,3,10,433,Loyal,0
16287,170,1,142.5,2,2,1,5,221,At-Risk,0
16292,122,1,302.25,2,2,2,6,222,At-Risk,0
16293,22,10,2248.9900000000002,4,5,5,14,455,VIP,1
16295,10,4,1328.55,5,4,4,13,544,VIP,1
16297,269,1,301.9,1,2,2,5,122,At-Risk,0
16298,23,3,598.2,4,4,3,11,443,Loyal,0
16302,127,1,233.22,2,2,1,5,221,At-Risk,0
16303,26,3,5360.63,4,4,5,13,445,VIP,1
16305,139,1,361.21999999999997,2,2,2,6,222,At-Risk,0
16306,214,6,632.27,1,5,3,9,153,Potential,0
16308,38,4,806.4000000000001,3,4,3,10,343,Loyal,1
16309,106,2,706.57,2,3,3,8,233,Potential,0
16311,18,2,616.26,4,3,3,10,433,Loyal,0
16313,3,2,274.15000000000003,5,3,2,10,532,Loyal,0
16315,331,1,226.37,1,2,1,4,121,At-Risk,0
16316,64,8,2842.11,3,5,5,13,355,VIP,1
16317,120,3,1341.65,2,4,4,10,244,Loyal,0
16318,35,1,328.15,3,2,2,7,322,Potential,0
16319,218,1,404.40000000000003,1,2,2,5,122,At-Risk,0
16320,172,2,1038.46,2,3,4,9,234,Potential,0
16321,72,5,373.65000000000003,2,4,2,8,242,Potential,0
16322,1,2,326.75,5,3,2,10,532,Loyal,1
16323,196,1,201.60000000000002,1,2,1,4,121,At-Risk,0
16324,128,3,409.17,2,4,2,8,242,Potential,0
16325,47,3,594.24,3,4,3,10,343,Loyal,0
16326,6,14,3039.35,5,5,5,15,555,VIP,1
16327,14,6,3789.67,4,5,5,14,455,VIP,1
16330,18,3,252.38,4,4,2,10,442,Loyal,0
16332,28,7,1583.49,4,5,4,13,454,VIP,1
16333,8,22,8935.04,5,5,5,15,555,VIP,1
16337,37,1,151.05,3,2,1,6,321,At-Risk,0
16338,157,1,214.79999999999998,2,2,1,5,221,At-Risk,0
16339,284,1,94.05,1,2,1,4,121,At-Risk,0
16340,107,1,535.89,2,2,3,7,223,Potential,0
16341,25,4,1971.87,4,4,5,13,445,VIP,1
16342,75,4,322.41,2,4,2,8,242,Potential,0
16343,16,2,328.58,4,3,2,9,432,Potential,0
16344,158,1,101.10000000000001,2,2,1,5,221,At-Risk,0
16345,44,1,565.46,3,2,3,8,323,Potential,0
16347,11,2,848.71,5,3,3,11,533,Loyal,1
16348,32,7,1413.76,4,5,4,13,454,VIP,1
16349,291,1,53.629999999999995,1,2,1,4,121,At-Risk,0
16350,21,4,1116.47,4,4,4,12,444,Loyal,1
16351,333,1,153.9,1,2,1,4,121,At-Risk,0
16352,18,2,494.44,4,3,3,10,433,Loyal,0
16353,4,23,5452.610000000001,5,5,5,15,555,VIP,1
16354,63,2,395.8,3,3,2,8,332,Potential,0
16356,198,3,211.77,1,4,1,6,141,At-Risk,0
16357,33,3,658.88,3,4,3,10,343,Loyal,0
16358,1,4,2027.5,5,4,5,14,545,VIP,1
16359,7,9,1723.56,5,5,4,14,554,VIP,1
16360,5,6,3451.96,5,5,5,15,555,VIP,1
16361,10,4,891.21,5,4,3,12,543,Loyal,1
16362,32,5,709.99,4,4,3,11,443,Loyal,1
16363,53,1,109.36000000000001,3,2,1,6,321,At-Risk,0
16364,12,2,705.79,5,3,3,11,533,Loyal,0
16365,18,9,1321.3200000000002,4,5,4,13,454,VIP,1
16366,19,1,327.3,4,2,2,8,422,Potential,0
16367,37,2,801.09,3,3,3,9,333,Potential,0
16368,2,2,480.07,5,3,3,11,533,Loyal,1
16369,18,3,1543.33,4,4,4,12,444,Loyal,1
16370,82,4,1302.17,2,4,4,10,244,Loyal,1
16372,33,2,355.86,3,3,2,8,332,Potential,0
16374,66,2,458.78000000000003,3,3,2,8,332,Potential,0
16376,9,2,975.25,5,3,4,12,534,Loyal,1
16377,267,1,487.8,1,2,3,6,123,At-Risk,0
16378,247,3,362.95,1,4,2,7,142,Potential,0
16379,4,4,2157.4,5,4,5,14,545,VIP,1
16380,61,1,1174.3500000000001,3,2,4,9,324,Potential,0
16383,75,2,643.89,2,3,3,8,233,Potential,0
16384,90,2,584.5,2,3,3,8,233,Potential,0
16385,60,3,555.16,3,4,3,10,343,Loyal,0
16386,29,2,304.8,4,3,2,9,432,Potential,0
16387,323,1,94.36,1,2,1,4,121,At-Risk,0
16389,53,4,1367.07,3,4,4,11,344,Loyal,1
16392,270,1,217.89,1,2,1,4,121,At-Risk,0
16393,2,13,3040.96,5,5,5,15,555,VIP,1
16394,57,5,1555.34,3,4,4,11,344,Loyal,1
16395,61,5,1482.38,3,4,4,11,344,Loyal,1
16398,154,2,1705.8,2,3,4,9,234,Potential,0
16399,19,2,406.21999999999997,4,3,2,9,432,Potential,0
16400,95,1,303.93,2,2,2,6,222,At-Risk,0
16401,1,12,4098.32,5,5,5,15,555,VIP,1
16402,265,2,293.45,1,3,2,6,132,At-Risk,0
16403,312,1,177.5,1,2,1,4,121,At-Risk,0
16404,70,1,443.05,3,2,2,7,322,Potential,0
16405,302,2,167.25,1,3,1,5,131,At-Risk,0
16406,19,1,155.44,4,2,1,7,421,Potential,0
16407,13,10,2079.68,5,5,5,15,555,VIP,1
16409,36,5,2023.1100000000001,3,4,5,12,345,Loyal,1
16411,19,2,211.7,4,3,1,8,431,Potential,0
16412,54,1,135.99,3,2,1,6,321,At-Risk,0
16413,57,1,262.2,3,2,2,7,322,Potential,0
16414,22,2,126.25,4,3,1,8,431,Potential,0
16415,44,1,200.85,3,2,1,6,321,At-Risk,0
16416,27,3,1051.4,4,4,4,12,444,Loyal,1
16418,45,3,631.12,3,4,3,10,343,Loyal,0
16419,113,6,958.71,2,5,4,11,254,Loyal,1
16422,17,51,32698.04,4,5,5,14,455,VIP,1
16423,25,1,346.12,4,2,2,8,422,Potential,0
16424,191,1,133.56,1,2,1,4,121,At-Risk,0
16425,302,1,302.7,1,2,2,5,122,At-Risk,0
16426,2,10,1864.34,5,5,4,14,554,VIP,1
16427,263,2,241.06,1,3,2,6,132,At-Risk,0
16429,106,1,206.55,2,2,1,5,221,At-Risk,0
16430,57,1,300.85,3,2,2,7,322,Potential,0
16431,213,3,623.54,1,4,3,8,143,Potential,0
16432,64,1,287.4,3,2,2,7,322,Potential,0
16433,28,1,184.26,4,2,1,7,421,Potential,0
16434,29,7,1511.8,4,5,4,13,454,VIP,1
16438,6,5,798.52,5,4,3,12,543,Loyal,1
16440,8,5,3640.67,5,4,5,14,545,VIP,1
16441,67,2,381.2,3,3,2,8,332,Potential,0
16442,2,3,611.46,5,4,3,12,543,Loyal,1
16444,46,4,654.8,3,4,3,10,343,Loyal,0
16445,34,1,230.51,3,2,1,6,321,At-Risk,0
16446,1,2,204.50000000000003,5,3,1,9,531,Potential,1
16447,136,1,255.91,2,2,2,6,222,At-Risk,0
16448,198,1,182.99,1,2,1,4,121,At-Risk,0
16449,198,2,707.69,1,3,3,7,133,Potential,0
16450,150,1,311.92,2,2,2,6,222,At-Risk,0
16451,88,1,266.97,2,2,2,6,222,At-Risk,0
16454,64,1,5.9,3,2,1,6,321,At-Risk,0
16455,64,7,1841.18,3,5,4,12,354,Loyal,1
16456,99,5,2158.71,2,4,5,11,245,Loyal,1
16457,218,1,208.36,1,2,1,4,121,At-Risk,0
16458,3,18,3482.7400000000002,5,5,5,15,555,VIP,1
16460,28,3,811.52,4,4,3,11,443,Loyal,0
16461,178,1,142.92,2,2,1,5,221,At-Risk,0
16462,74,3,136.0,2,4,1,7,241,Potential,0
16463,21,4,1422.4,4,4,4,12,444,Loyal,1
16464,20,3,1299.73,4,4,4,12,444,Loyal,1
16466,34,7,1595.96,3,5,4,12,354,Loyal,1
16468,74,1,74.9,2,2,1,5,221,At-Risk,0
16469,24,4,626.3,4,4,3,11,443,Loyal,1
16470,52,4,753.98,3,4,3,10,343,Loyal,0
16471,275,1,223.95000000000002,1,2,1,4,121,At-Risk,0
16473,165,3,316.11,2,4,2,8,242,Potential,0
16474,7,7,1814.3500000000001,5,5,4,14,554,VIP,1
16475,88,4,544.3,2,4,3,9,243,Potential,0
16477,64,7,2494.46,3,5,5,13,355,VIP,1
16478,25,3,331.0,4,4,2,10,442,Loyal,0
16479,10,2,300.83,5,3,2,10,532,Loyal,0
16480,76,1,769.45,2,2,3,7,223,Potential,0
16482,16,1,220.62,4,2,1,7,421,Potential,0
16483,192,1,139.35,1,2,1,4,121,At-Risk,0
16484,174,2,389.3,2,3,2,7,232,Potential,0
16485,77,1,363.65,2,2,2,6,222,At-Risk,0
16488,33,3,498.8,3,4,3,10,343,Loyal,0
16491,47,1,731.5,3,2,3,8,323,Potential,0
16493,80,4,1351.63,2,4,4,10,244,Loyal,1
16494,297,1,826.53,1,2,3,6,123,At-Risk,0
16495,3,3,648.55,5,4,3,12,543,Loyal,1
16496,9,3,1599.52,5,4,4,13,544,VIP,1
16497,50,6,2965.69,3,5,5,13,355,VIP,1
16498,161,2,100.97,2,3,1,6,231,At-Risk,0
16499,360,2,365.45,1,3,2,6,132,At-Risk,0
16500,5,6,400.86,5,5,2,12,552,Loyal,1
16503,107,4,1431.93,2,4,4,10,244,Loyal,0
16504,25,1,467.01,4,2,2,8,422,Potential,0
16505,32,1,620.64,4,2,3,9,423,Potential,0
16506,20,2,90.30000000000001,4,3,1,8,431,Potential,0
16509,297,1,363.7,1,2,2,5,122,At-Risk,0
16510,372,1,248.1,1,2,2,5,122,At-Risk,0
16511,22,3,916.33,4,4,4,12,444,Loyal,1
16513,5,4,874.59,5,4,3,12,543,Loyal,1
16515,52,5,1624.14,3,4,4,11,344,Loyal,1
16516,30,1,101.69999999999999,4,2,1,7,421,Potential,0
16517,277,1,162.7,1,2,1,4,121,At-Risk,0
16518,61,2,484.32,3,3,3,9,333,Potential,0
16519,25,2,212.98,4,3,1,8,431,Potential,0
16520,186,3,1046.57,1,4,4,9,144,Potential,0
16523,2,21,9418.470000000001,5,5,5,15,555,VIP,1
16525,2,26,12899.050000000001,5,5,5,15,555,VIP,1
16526,172,1,290.36,2,2,2,6,222,At-Risk,0
16527,81,1,228.06,2,2,1,5,221,At-Risk,0
16528,4,1,244.41,5,2,2,9,522,Potential,0
16529,190,1,455.25,1,2,2,5,122,At-Risk,0
16531,22,7,1244.59,4,5,4,13,454,VIP,1
16532,18,3,806.4000000000001,4,4,3,11,443,Loyal,1
16533,19,3,1083.97,4,4,4,12,444,Loyal,1
16535,5,1,593.75,5,2,3,10,523,Loyal,0
16536,110,1,548.12,2,2,3,7,223,Potential,0
16539,3,4,1388.81,5,4,4,13,544,VIP,1
16542,54,1,119.62,3,2,1,6,321,At-Risk,0
16545,165,1,303.3,2,2,2,6,222,At-Risk,0
16546,291,2,787.15,1,3,3,7,133,Potential,0
16549,10,10,4039.29,5,5,5,15,555,VIP,1
16550,109,5,2298.97,2,4,5,11,245,Loyal,1
16551,96,3,922.12,2,4,4,10,244,Loyal,0
16552,243,2,379.73,1,3,2,6,132,At-Risk,0
16553,163,12,5653.82,2,5,5,12,255,Loyal,1
16554,42,3,837.1,3,4,3,10,343,Loyal,0
16555,35,2,285.89,3,3,2,8,332,Potential,0
16556,67,7,3313.79,3,5,5,13,355,VIP,1
16557,24,2,281.85,4,3,2,9,432,Potential,0
16558,1,20,8288.09,5,5,5,15,555,VIP,1
16560,27,2,841.41,4,3,3,10,433,Loyal,0
16561,6,2,511.12,5,3,3,11,533,Loyal,1
16563,54,1,1047.3400000000001,3,2,4,9,324,Potential,0
16565,364,1,173.7,1,2,1,4,121,At-Risk,0
16566,15,5,614.66,4,4,3,11,443,Loyal,1
16567,194,2,865.6,1,3,3,7,133,Potential,0
16569,3,1,124.2,5,2,1,8,521,Potential,0
16570,15,10,3738.4,4,5,5,14,455,VIP,1
16571,27,3,1421.69,4,4,4,12,444,Loyal,1
16572,127,3,1009.6,2,4,4,10,244,Loyal,0
16573,85,2,663.61,2,3,3,8,233,Potential,0
16574,71,1,451.44,3,2,2,7,322,Potential,0
16581,183,1,105.84,1,2,1,4,121,At-Risk,0
16582,113,1,313.62,2,2,2,6,222,At-Risk,0
16583,374,1,233.45,1,2,1,4,121,At-Risk,0
16584,80,2,936.08,2,3,4,9,234,Potential,0
16586,249,1,463.95,1,2,2,5,122,At-Risk,0
16587,232,1,225.15,1,2,1,4,121,At-Risk,0
16589,71,3,459.24,3,4,2,9,342,Potential,0
16591,69,1,213.5,3,2,1,6,321,At-Risk,0
16592,4,16,4113.68,5,5,5,15,555,VIP,1
16593,51,3,330.03,3,4,2,9,342,Potential,0
16594,75,1,183.17000000000002,2,2,1,5,221,At-Risk,0
16595,61,1,360.61,3,2,2,7,322,Potential,0
16596,16,2,250.15,4,3,2,9,432,Potential,0
16597,4,1,90.04,5,2,1,8,521,Potential,0
16598,286,1,145.04999999999998,1,2,1,4,121,At-Risk,0
16600,4,6,813.52,5,5,3,13,553,VIP,1
16601,41,1,241.53,3,2,2,7,322,Potential,0
16602,36,1,528.08,3,2,3,8,323,Potential,0
16603,75,2,482.47,2,3,3,8,233,Potential,0
16607,18,14,3205.91,4,5,5,14,455,VIP,1
16609,15,7,5493.46,4,5,5,14,455,VIP,1
16610,219,1,75.66,1,2,1,4,121,At-Risk,0
16611,186,1,129.49,1,2,1,4,121,At-Risk,0
16612,33,4,1187.66,3,4,4,11,344,Loyal,1
16613,70,1,618.59,3,2,3,8,323,Potential,0
16614,183,1,506.19,1,2,3,6,123,At-Risk,0
16616,15,2,500.42,4,3,3,10,433,Loyal,0
16617,236,1,151.85,1,2,1,4,121,At-Risk,0
16618,31,5,2647.59,4,4,5,13,445,VIP,1
16619,264,1,226.21,1,2,1,4,121,At-Risk,0
16620,4,2,178.96,5,3,1,9,531,Potential,0
16621,52,4,813.48,3,4,3,10,343,Loyal,0
16623,246,1,129.45,1,2,1,4,121,At-Risk,0
16624,81,2,810.5699999999999,2,3,3,8,233,Potential,0
16625,275,1,333.08,1,2,2,5,122,At-Risk,0
16626,1,17,4413.1,5,5,5,15,555,VIP,1
16627,79,1,322.8,2,2,2,6,222,At-Risk,0
16628,30,5,2188.05,4,4,5,13,445,VIP,1
16629,74,2,408.63,2,3,2,7,232,Potential,0
16633,17,6,2868.1,4,5,5,14,455,VIP,1
